date	iso3166-2	RelativeHumiditySurface	SolarRadiation	Surfacepressure	TemperatureAboveGround	Totalprecipitation	UVIndex	WindSpeed
2020-11-15	DE-BB	79.766568	1717905.683765	2411270.282827	282.7847	0.000324	0.663068	3.876852
2020-11-15	DE-BE	76.497056	1524768.63986	2416064.092657	283.065878	1.9e-05	2.230769	4.115967
2020-11-15	DE-BW	77.142656	4521892.992027	2298902.691068	282.750283	0.00402	4.244973	3.014919
2020-11-15	DE-BY	86.562547	4018540.680109	2288959.950006	278.983951	0.000631	3.218177	2.529636
2020-11-15	DE-HB	78.952779	2626529.278846	2409156.227564	286.078208	0.006187	2.435897	5.447596
2020-11-15	DE-HE	80.23554	3634029.47601	2340047.571045	284.107898	0.003891	3.175991	4.653168
2020-11-15	DE-HH	77.313353	2573893.306818	2407897.132576	285.976327	0.003322	2.075758	4.738005
2020-11-15	DE-MV	82.040168	1644424.351913	2413114.283298	284.022122	0.001314	0.314538	3.91706
2020-11-15	DE-NI	76.94358	2399021.546828	2396256.294067	285.884009	0.005186	1.916206	5.072264
2020-11-15	DE-NW	75.440806	2776147.15444	2367280.373845	285.84171	0.005678	3.020284	5.772737
2020-11-15	DE-RP	82.785045	3518208.157576	2334815.107398	284.61706	0.006365	4.289568	4.815272
2020-11-15	DE-SH	80.80995	2623922.944538	2407789.515527	285.440867	0.005223	1.477659	5.203859
2020-11-15	DE-SL	81.714933	3987776.332201	2337979.35394	285.417111	0.00869	5.0	5.435122
2020-11-15	DE-SN	78.329112	2208646.203682	2350832.913625	281.232225	2e-05	2.500424	5.400156
2020-11-15	DE-ST	75.434476	2247269.321947	2392209.004413	284.382163	0.001206	1.305995	4.121668
2020-11-15	DE-TH	77.672802	2804906.723121	2327426.05019	282.92569	0.00109	2.106565	4.831936
2020-11-15	DK-81	92.040583	320109.754219	2399724.287948	284.257949	0.006443	0.0	6.704329
2020-11-15	DK-82	89.669751	685073.721894	2395858.188155	284.581672	0.007763	0.0	5.598622
2020-11-15	DK-83	85.918684	1776371.232234	2400992.166622	285.020544	0.007642	0.795503	5.959219
2020-11-15	DK-84	90.257853	2008239.254042	2415279.803695	284.136124	0.000908	0.04388	4.534161
2020-11-15	DK-85	87.941523	2316276.416773	2412355.51364	284.544625	0.002297	0.84058	5.452739
2020-11-15	NL-DR	82.535721	1632000.937173	2404664.486911	285.449015	0.008304	1.282723	6.386595
2020-11-15	NL-FL	82.143271	786788.166123	2403774.330435	285.414169	0.01151	0.582609	8.436691
2020-11-15	NL-FR	84.901787	813787.814294	2402448.806156	285.11218	0.009993	1.422629	8.865114
2020-11-15	NL-GE	79.448233	1409195.416553	2403856.682285	286.018368	0.009258	1.893297	6.437734
2020-11-15	NL-GR	82.302682	1544970.208218	2405126.260359	285.494743	0.009609	2.881215	7.083874
2020-11-15	NL-LI	74.665467	1714717.441544	2394425.780882	286.65255	0.006709	3.008824	6.458002
2020-11-15	NL-NB	77.752811	910936.735279	2404779.745523	286.164856	0.011047	1.663912	6.725046
2020-11-15	NL-NH	82.564472	355083.98228	2402003.657567	285.357476	0.011516	1.39272	9.759435
2020-11-15	NL-OV	81.012777	1681509.853206	2404503.912325	285.769694	0.007702	0.747495	6.169998
2020-11-15	NL-UT	80.704112	626931.253684	2404515.784934	285.634871	0.012526	1.938865	7.665429
2020-11-15	NL-ZE	81.375114	179256.083895	2404284.905015	285.664753	0.014595	2.887538	9.376241
2020-11-15	NL-ZH	81.596584	286200.756491	2404237.548807	285.644501	0.012984	2.5141	8.785358
2020-11-15	SE-AB	92.494427	104412.517519	2423088.506297	281.630506	0.000924	0.0	4.213231
2020-11-15	SE-AC	90.468421	6753.829599	2301024.813099	276.862355	0.001912	0.0	4.039518
2020-11-15	SE-BD	89.832854	4117.666324	2283826.284937	275.691622	0.003196	0.0	4.159249
2020-11-15	SE-C	95.180131	52244.581831	2419834.625528	280.832831	0.000734	0.0	3.381932
2020-11-15	SE-D	94.476763	12692.479229	2415053.785242	281.166042	0.000812	0.0	3.724662
2020-11-15	SE-E	94.997216	5561.315993	2394812.468866	280.871328	0.000516	0.0	3.2696
2020-11-15	SE-F	95.743748	28430.6239	2359588.435781	281.458539	0.000132	0.0	3.557417
2020-11-15	SE-G	97.728051	187964.694063	2374575.594527	281.941345	0.000218	0.0	3.030644
2020-11-15	SE-H	97.384612	110196.069516	2403024.443331	281.285807	0.000673	0.0	2.761725
2020-11-15	SE-I	95.922762	204262.7034	2428457.200371	282.570881	0.001703	0.0	4.357939
2020-11-15	SE-K	97.865605	673514.407927	2405713.6834	282.728127	0.000242	0.0	3.009882
2020-11-15	SE-M	94.040829	1678859.829596	2402063.543504	283.324539	0.000114	0.013707	3.603245
2020-11-15	SE-N	92.775644	514307.021392	2390991.846175	283.130545	0.000243	0.0	4.435098
2020-11-15	SE-O	92.359325	35138.0932	2381532.424229	282.412309	0.001078	0.0	4.741197
2020-11-15	SE-S	95.437428	1417.42703	2356165.196653	280.672717	0.002807	0.0	3.82205
2020-11-15	SE-T	96.339742	1262.039092	2381038.265555	279.928522	0.000961	0.0	3.086268
2020-11-15	SE-U	95.199004	9218.357068	2402797.230983	280.180241	0.000811	0.0	2.860944
2020-11-15	SE-W	95.275908	2432.701595	2308938.682161	278.161094	0.001902	0.0	3.551567
2020-11-15	SE-X	91.782584	34448.428067	2365158.548127	278.945688	0.000751	0.0	3.024831
2020-11-15	SE-Y	88.765304	28749.509621	2354187.347879	278.483772	0.001141	0.0	4.091081
2020-11-15	SE-Z	88.651004	22818.038906	2264356.538455	276.95734	0.001301	0.0	4.040118
2020-11-16	DE-BB	82.286142	1937194.01701	2413515.395054	282.653907	0.001716	1.900577	3.784972
2020-11-16	DE-BE	81.932544	2064869.899476	2418176.022727	282.8845	0.001454	2.097902	3.71352
2020-11-16	DE-BW	80.957523	685973.396609	2311871.554368	281.990951	0.0043	2.027271	4.530154
2020-11-16	DE-BY	85.61466	1326989.348207	2297034.438853	280.624774	0.004442	2.56769	3.60902
2020-11-16	DE-HB	84.467949	210932.652244	2421481.913462	283.187829	0.001689	0.320513	6.023718
2020-11-16	DE-HE	83.610232	1384617.217048	2352044.601426	282.242582	0.001998	0.98518	4.851005
2020-11-16	DE-HH	82.036459	221555.24929	2416554.988636	283.246145	0.002318	0.0	5.385606
2020-11-16	DE-MV	82.394885	2027113.517792	2416002.110332	282.970974	0.002433	1.218531	4.567186
2020-11-16	DE-NI	82.607395	666983.14387	2408050.922755	283.014303	0.002162	0.218558	5.250423
2020-11-16	DE-NW	82.826578	949561.093102	2383717.311753	282.638571	0.001834	0.49538	5.223144
2020-11-16	DE-RP	85.595132	756531.502597	2351050.465589	282.212009	0.00158	1.358191	5.291568
2020-11-16	DE-SH	86.229373	357310.002105	2415169.177949	282.949123	0.003831	0.056747	6.245467
2020-11-16	DE-SL	88.44221	332887.753991	2355683.461277	281.958392	0.001336	0.788043	5.96969
2020-11-16	DE-SN	81.201334	2086773.846774	2353736.274512	281.804742	0.002076	2.804754	5.020114
2020-11-16	DE-ST	78.849307	2519214.406951	2398348.091486	283.291324	0.001635	2.152997	4.275906
2020-11-16	DE-TH	83.158709	2157697.807743	2334703.871432	282.003864	0.001335	2.20314	5.152896
2020-11-16	DK-81	91.690853	848948.502145	2399605.313501	282.369103	0.001474	0.0	6.160326
2020-11-16	DK-82	91.278452	1103062.236004	2398188.900499	282.607031	0.001921	0.0	5.148581
2020-11-16	DK-83	89.986086	709851.344043	2405495.875268	283.060887	0.003705	0.0	6.317907
2020-11-16	DK-84	86.344572	1295615.788034	2413504.157044	283.360614	0.003636	0.0	5.566686
2020-11-16	DK-85	85.327692	1464816.18718	2413235.933504	283.62081	0.003234	0.017903	6.449865
2020-11-16	NL-DR	89.08116	341111.934678	2422839.479058	282.725369	0.00288	0.0	5.828338
2020-11-16	NL-FL	87.19116	481390.519293	2425507.530435	283.180299	0.002354	0.0	7.072017
2020-11-16	NL-FR	87.76932	792648.943116	2422435.522463	283.250849	0.003653	0.0	7.312084
2020-11-16	NL-GE	86.183124	362120.639749	2424908.300274	283.110804	0.001992	0.372093	5.585819
2020-11-16	NL-GR	88.282884	397648.028919	2422279.334945	282.979997	0.004045	0.0	6.217484
2020-11-16	NL-LI	83.839302	544767.408732	2416019.864706	283.544465	0.000467	0.835294	5.623174
2020-11-16	NL-NB	84.678305	332724.162405	2428426.47624	283.346303	0.001288	0.898072	5.515025
2020-11-16	NL-NH	82.641124	905742.328185	2425392.724138	283.94679	0.002533	0.08046	8.362484
2020-11-16	NL-OV	87.220298	410789.662669	2423804.556112	282.928296	0.00254	0.0	5.558993
2020-11-16	NL-UT	86.131806	378156.136668	2427786.043668	283.201601	0.002013	0.078603	6.235462
2020-11-16	NL-ZE	85.222618	747677.730813	2431953.933131	283.583031	0.000994	0.927052	7.393693
2020-11-16	NL-ZH	84.481346	664909.084599	2429593.193601	283.682676	0.001935	0.761388	7.187374
2020-11-16	SE-AB	87.475823	197303.032959	2410697.691436	282.835724	0.001242	0.0	5.343412
2020-11-16	SE-AC	92.26569	86.093902	2293590.413131	278.218634	0.002733	0.0	5.334169
2020-11-16	SE-BD	92.681074	438.079749	2280648.556296	276.423916	0.002048	0.0	5.128736
2020-11-16	SE-C	89.23872	80963.797902	2406472.862215	282.882688	0.001108	0.0	4.40789
2020-11-16	SE-D	88.384887	26676.277138	2402814.548678	282.734059	0.001059	0.0	4.290742
2020-11-16	SE-E	88.648672	42855.600785	2384104.229776	282.249792	0.000413	0.0	3.806406
2020-11-16	SE-F	92.300637	259387.85751	2351536.62127	281.713606	0.001186	0.0	4.137171
2020-11-16	SE-G	94.284489	369132.164793	2368078.497157	281.808875	0.001219	0.0	3.545072
2020-11-16	SE-H	91.56487	19652.592419	2394439.032914	282.206279	0.000682	0.0	3.495218
2020-11-16	SE-I	91.572708	122222.451371	2419298.103432	282.47218	0.001884	0.0	5.477961
2020-11-16	SE-K	92.151672	276189.293229	2399810.593936	282.717115	0.000863	0.0	4.20391
2020-11-16	SE-M	89.384488	1301330.717446	2398605.932658	282.862711	0.002514	0.0	4.440646
2020-11-16	SE-N	91.410849	785360.285796	2385881.566002	282.666526	0.006034	0.0	4.968997
2020-11-16	SE-O	90.696443	570522.414923	2372743.727872	282.38758	0.003983	0.0	5.435609
2020-11-16	SE-S	92.306403	444467.501012	2343066.764302	281.74815	0.005043	0.0	5.114258
2020-11-16	SE-T	90.137052	72302.431387	2368513.83034	282.113181	0.001243	0.0	3.857657
2020-11-16	SE-U	89.135072	9388.462828	2389426.510684	282.361769	0.00071	0.0	3.776969
2020-11-16	SE-W	93.099351	43562.275167	2294425.591743	280.130441	0.002907	0.0	4.727382
2020-11-16	SE-X	89.305461	10309.653031	2351171.362321	281.376342	0.001074	0.0	4.148249
2020-11-16	SE-Y	89.903167	1384.226586	2342902.706546	280.483591	0.002063	0.0	5.682565
2020-11-16	SE-Z	89.321121	10479.893062	2251925.267821	279.23297	0.002242	0.0	5.31083
2020-11-17	DE-BB	87.81753	159695.734798	2436394.539166	283.051849	0.002383	0.051971	3.995035
2020-11-17	DE-BE	87.969577	31632.393698	2441177.683566	283.119755	0.003472	0.398601	4.176719
2020-11-17	DE-BW	79.923681	1953137.974492	2330771.109602	280.82585	2.1e-05	3.783453	2.217134
2020-11-17	DE-BY	83.486974	1746424.910038	2317505.882197	280.271095	0.000103	2.794314	2.464264
2020-11-17	DE-HB	92.26955	897.623678	2445148.384615	284.173612	0.001478	0.0	5.592788
2020-11-17	DE-HE	85.378779	112928.196569	2374611.873842	282.197628	0.000276	0.692479	4.149809
2020-11-17	DE-HH	91.349084	180.477723	2439802.125	283.832701	0.00147	0.0	5.230903
2020-11-17	DE-MV	90.500174	211461.455036	2438282.463883	283.238613	0.001572	0.0	4.574126
2020-11-17	DE-NI	90.227056	1952.082956	2431484.652517	283.597027	0.001663	0.0	5.097105
2020-11-17	DE-NW	86.677013	148811.828745	2406814.634607	283.390977	0.001083	0.294794	4.967442
2020-11-17	DE-RP	86.517554	340619.108908	2372493.574871	282.307625	0.000211	1.710829	3.703091
2020-11-17	DE-SH	92.431581	1719.681148	2438600.607239	283.774981	0.001601	0.0	6.041266
2020-11-17	DE-SL	88.548014	323217.811428	2375943.347147	282.02653	6e-05	2.138587	3.482926
2020-11-17	DE-SN	82.964758	406223.473499	2376283.793506	282.379418	0.001396	1.081919	4.385663
2020-11-17	DE-ST	84.34302	3052.293587	2421709.879643	283.117449	0.002356	0.013608	4.265173
2020-11-17	DE-TH	84.161118	21769.381785	2357543.163178	281.916636	0.000833	0.35823	4.909812
2020-11-17	DK-81	93.326007	4686.455961	2420023.856217	283.760139	0.002353	0.0	6.883311
2020-11-17	DK-82	93.50338	24040.849437	2420235.820324	283.909758	0.001146	0.0	5.836278
2020-11-17	DK-83	93.22372	15284.996152	2428661.560225	283.969943	0.002066	0.0	6.490556
2020-11-17	DK-84	92.758583	289471.893638	2433521.076212	283.555765	0.002392	0.0	6.077155
2020-11-17	DK-85	93.263695	79261.216218	2434866.071611	283.558292	0.00202	0.0	6.052028
2020-11-17	NL-DR	91.600722	31432.993709	2446315.629581	284.497669	0.000298	0.0	5.991143
2020-11-17	NL-FL	90.395495	138853.979982	2448727.713043	284.98249	0.000783	0.0	7.4568
2020-11-17	NL-FR	92.020902	84606.781088	2445940.530366	285.022245	0.000792	0.086522	7.818109
2020-11-17	NL-GE	88.584826	91059.203594	2448154.814979	284.895624	0.0003	0.0	5.793006
2020-11-17	NL-GR	91.142165	24644.33865	2445943.243094	284.669698	0.000385	0.0	6.573342
2020-11-17	NL-LI	84.44962	287373.427068	2439125.3125	284.689926	0.00024	0.067647	5.642279
2020-11-17	NL-NB	86.254998	303166.235677	2451373.65427	284.975187	0.000121	0.140496	5.783603
2020-11-17	NL-NH	89.541307	250909.684177	2448443.748563	285.546529	0.001617	0.0	8.743566
2020-11-17	NL-OV	90.286179	24683.582028	2447187.61523	284.672642	0.000412	0.0	5.521192
2020-11-17	NL-UT	88.950184	284360.230076	2450809.093886	285.094871	0.000446	0.0	6.895742
2020-11-17	NL-ZE	89.801404	569959.894662	2454160.74924	285.058597	0.000387	0.051672	7.455889
2020-11-17	NL-ZH	90.605865	430130.329921	2452285.889371	285.127223	0.000987	0.0	7.828841
2020-11-17	SE-AB	88.994544	921240.595613	2413267.786314	282.03249	0.003585	0.0	4.575045
2020-11-17	SE-AC	90.068665	17588.119514	2280957.506559	277.677314	0.002274	0.0	3.759434
2020-11-17	SE-BD	89.83007	1585.122466	2263278.59287	276.906993	0.002848	0.0	5.074619
2020-11-17	SE-C	89.308742	594154.806873	2407782.055579	281.916264	0.002355	0.0	4.661236
2020-11-17	SE-D	89.612362	500930.701982	2408749.70022	282.042229	0.003817	0.0	4.339497
2020-11-17	SE-E	90.531097	255992.844906	2393657.384779	281.886583	0.003604	0.0	4.332094
2020-11-17	SE-F	94.909136	26916.246786	2365134.019895	281.831498	0.003096	0.0	4.503135
2020-11-17	SE-G	96.76904	43486.70865	2383168.860341	282.137867	0.002555	0.0	3.942579
2020-11-17	SE-H	92.152785	319879.592375	2406478.695192	282.243523	0.00287	0.0	3.789525
2020-11-17	SE-I	93.031445	992668.651554	2427563.746289	282.526757	0.005223	0.0	5.118128
2020-11-17	SE-K	95.716873	136872.126833	2415355.071074	282.917063	0.002071	0.0	4.451872
2020-11-17	SE-M	94.811104	171823.721911	2417039.253427	283.129912	0.001196	0.0	4.939807
2020-11-17	SE-N	94.828706	34751.991701	2403380.550916	282.978775	0.004552	0.0	5.591254
2020-11-17	SE-O	94.002121	12326.719942	2386804.654895	282.475013	0.005927	0.0	5.98519
2020-11-17	SE-S	93.477501	64816.839471	2352580.580449	281.167674	0.003747	0.0	4.621342
2020-11-17	SE-T	91.891574	122590.331019	2375804.534798	281.871401	0.002765	0.0	4.521571
2020-11-17	SE-U	88.522991	243721.335804	2393155.54594	281.959603	0.001679	0.0	4.477817
2020-11-17	SE-W	91.745731	119394.119466	2298126.851835	278.940595	0.00255	0.0	3.731618
2020-11-17	SE-X	85.817822	98214.860807	2349422.118337	280.356558	0.002457	0.0	3.538552
2020-11-17	SE-Y	85.587647	26662.61555	2334679.11921	279.425065	0.002897	0.0	3.609466
2020-11-17	SE-Z	84.666116	245578.265631	2250110.68145	276.854669	0.002103	0.0	3.089221
2020-11-18	DE-BB	81.973066	1355422.654697	2435878.863859	283.557511	0.000147	0.0	3.651549
2020-11-18	DE-BE	78.844085	1304437.699301	2440726.625874	283.971039	0.000173	0.0	3.886101
2020-11-18	DE-BW	80.501019	4850934.021724	2325611.113762	279.266741	1e-06	4.374856	1.849485
2020-11-18	DE-BY	83.795027	4465202.305496	2313823.370152	278.61513	1.7e-05	3.93005	1.78966
2020-11-18	DE-HB	82.664103	1317080.676282	2441708.397436	284.961812	0.000338	0.0	5.528205
2020-11-18	DE-HE	81.425672	2414403.74648	2370278.232308	282.312263	4.3e-05	2.594294	3.353863
2020-11-18	DE-HH	84.650914	986180.765152	2437394.219697	284.391282	0.000289	0.0	4.911048
2020-11-18	DE-MV	87.10869	484423.41324	2437530.496266	283.804062	0.000244	0.0	4.877804
2020-11-18	DE-NI	81.245449	1818301.73279	2428111.377466	284.351028	0.000267	0.521225	4.6631
2020-11-18	DE-NW	75.666354	2923269.775862	2401358.543272	284.555273	5.4e-05	2.700248	4.07866
2020-11-18	DE-RP	82.409051	3727545.90837	2366547.765768	281.929314	3.8e-05	4.02261	2.630406
2020-11-18	DE-SH	88.340117	997765.800296	2436145.762623	284.254245	0.000749	0.0	6.282782
2020-11-18	DE-SL	86.415116	4450736.777174	2369443.853261	280.959386	1.7e-05	3.578804	2.162455
2020-11-18	DE-SN	78.970626	2724492.899194	2375120.079796	282.619843	5.4e-05	1.359508	3.925886
2020-11-18	DE-ST	79.088577	1950862.369207	2419682.65925	283.554713	9.3e-05	0.246046	3.435647
2020-11-18	DE-TH	78.937724	2159469.766116	2354648.393792	282.389226	6.1e-05	2.145576	3.96701
2020-11-18	DK-81	92.785312	75737.523688	2415297.180015	284.591665	0.003394	0.0	8.837764
2020-11-18	DK-82	92.309751	146487.58086	2416406.613466	284.615094	0.002419	0.0	7.656619
2020-11-18	DK-83	91.310206	411576.062262	2425800.32053	284.512839	0.00196	0.0	7.960258
2020-11-18	DK-84	91.07687	73555.819167	2432530.18649	284.429877	0.000796	0.0	7.09974
2020-11-18	DK-85	91.799756	300795.481797	2433367.515558	284.263043	0.00079	0.0	7.35828
2020-11-18	NL-DR	80.424794	2494493.53534	2441182.841623	285.374292	0.000139	2.641361	5.976222
2020-11-18	NL-FL	80.193864	2924843.849275	2442495.515217	285.48733	0.000511	3.0	7.293708
2020-11-18	NL-FR	83.273837	2669784.0703	2440358.263727	285.345135	0.001142	2.795341	8.336294
2020-11-18	NL-GE	75.991409	3095168.44699	2441709.548906	285.898946	7.8e-05	3.0	5.327867
2020-11-18	NL-GR	81.496791	2380748.095304	2441076.95442	285.453938	0.000444	1.930939	6.758483
2020-11-18	NL-LI	72.221201	3707195.116912	2431489.249265	285.909631	4.2e-05	3.0	4.40098
2020-11-18	NL-NB	73.469294	3551268.504132	2443612.865358	286.093456	0.000135	3.0	4.958494
2020-11-18	NL-NH	80.117354	3068877.363027	2441802.653736	285.715957	0.00096	3.0	8.264703
2020-11-18	NL-OV	78.03345	2765729.923347	2441568.0501	285.636803	0.000138	3.0	5.532832
2020-11-18	NL-UT	76.903766	3200615.441048	2443807.136463	285.825424	0.000195	3.0	6.093777
2020-11-18	NL-ZE	77.797784	3675982.835866	2445301.984802	285.77173	0.000303	3.0	7.343288
2020-11-18	NL-ZH	77.647017	3404118.794469	2444589.963124	285.865666	0.000441	3.0	6.998391
2020-11-18	SE-AB	84.837087	67835.208077	2403602.673594	284.890114	0.001792	0.0	5.923387
2020-11-18	SE-AC	86.445	140079.64734	2268930.402084	274.328753	0.005694	0.0	3.287091
2020-11-18	SE-BD	81.039462	133170.376432	2243989.546562	274.159386	0.00205	0.0	3.839318
2020-11-18	SE-C	88.075981	63997.865685	2397221.50634	284.159383	0.001074	0.0	5.51959
2020-11-18	SE-D	83.072975	9957.35188	2400959.396256	285.336593	0.000862	0.0	6.109222
2020-11-18	SE-E	82.835042	31235.114654	2387977.274481	285.153582	0.00049	0.0	6.520071
2020-11-18	SE-F	93.402084	4356.282476	2362164.757753	283.668564	0.000989	0.0	6.334684
2020-11-18	SE-G	96.412319	9619.114853	2381587.567342	283.637948	0.000545	0.0	5.410415
2020-11-18	SE-H	86.530282	90772.276168	2403491.753578	284.935329	8.5e-05	0.0	5.967838
2020-11-18	SE-I	88.386382	70392.76951	2423027.220315	284.701764	0.000194	0.0	8.237121
2020-11-18	SE-K	95.45002	76381.781423	2414775.673956	284.167669	0.000774	0.0	6.107348
2020-11-18	SE-M	94.458921	32955.367687	2416267.405095	284.006862	0.000608	0.0	6.021094
2020-11-18	SE-N	94.208657	48942.759284	2401419.074623	283.928502	0.003077	0.0	7.001495
2020-11-18	SE-O	93.263793	16131.346814	2382047.102872	283.961293	0.003202	0.0	8.0794
2020-11-18	SE-S	92.261764	802.119744	2344353.659182	283.284812	0.00375	0.0	6.546004
2020-11-18	SE-T	89.213562	3403.722206	2368394.016036	284.119861	0.000502	0.0	6.626769
2020-11-18	SE-U	86.182121	11480.874838	2384007.528632	284.251838	0.000895	0.0	5.755046
2020-11-18	SE-W	92.863935	12513.741337	2287774.223344	280.493671	0.003391	0.0	4.628326
2020-11-18	SE-X	89.097575	49358.31102	2337916.625267	280.551547	0.002843	0.0	3.341521
2020-11-18	SE-Y	86.492447	10339.397754	2322779.280351	276.499395	0.008213	0.0	1.915005
2020-11-18	SE-Z	89.058692	1327.784601	2241997.304025	274.826965	0.011081	0.0	2.596126
2020-11-19	DE-BB	73.636078	469081.316462	2421102.742845	281.765037	0.001075	0.678383	5.465372
2020-11-19	DE-BE	71.139218	416493.95236	2425810.381119	282.134642	0.001018	1.307692	5.723252
2020-11-19	DE-BW	82.226668	830912.574597	2323319.06055	279.955365	0.003483	1.285648	4.33125
2020-11-19	DE-BY	86.613123	1118568.9861	2307013.12103	278.477496	0.003462	1.035094	3.55925
2020-11-19	DE-HB	76.736752	964989.863782	2438464.589744	281.737129	0.001935	0.141026	7.577778
2020-11-19	DE-HE	82.658623	1786269.109856	2365838.641719	280.173748	0.003719	1.520563	4.702634
2020-11-19	DE-HH	75.505429	883205.778409	2429736.310606	281.585727	0.002235	0.0	6.377936
2020-11-19	DE-MV	73.432872	1051417.508239	2422631.758153	281.537482	0.001106	1.003657	7.083524
2020-11-19	DE-NI	77.855343	1021892.819641	2423989.490335	281.258573	0.001819	0.312293	6.169011
2020-11-19	DE-NW	80.652362	1324462.864957	2401743.611675	280.889137	0.002813	0.43881	5.106415
2020-11-19	DE-RP	85.824236	2132592.915708	2366044.485026	280.506418	0.003637	1.581119	4.581968
2020-11-19	DE-SH	76.864299	1072958.851905	2428733.199173	280.985317	0.002296	0.0	7.77026
2020-11-19	DE-SL	91.283414	2193070.355299	2370210.247283	280.303282	0.004992	1.559783	4.854937
2020-11-19	DE-SN	78.136606	499400.822826	2362348.252122	280.735758	0.001874	0.207131	5.612755
2020-11-19	DE-ST	74.430217	911709.804179	2409097.361898	281.672838	0.001091	1.438396	5.377722
2020-11-19	DE-TH	80.378974	1021963.587536	2346038.155923	280.119116	0.002515	1.079924	5.224867
2020-11-19	DK-81	67.00232	1823825.766781	2408891.338101	279.837261	0.001564	0.0	10.395436
2020-11-19	DK-82	72.604293	1447736.361534	2410709.128803	279.569759	0.001805	0.0	8.573867
2020-11-19	DK-83	75.918933	1279384.038343	2419251.368978	280.155375	0.002253	0.0	8.772774
2020-11-19	DK-84	72.941319	1513702.467379	2414190.357968	281.118257	0.001746	0.0	9.298355
2020-11-19	DK-85	74.496626	1419379.620205	2418786.914535	280.804156	0.001082	0.0	9.088733
2020-11-19	NL-DR	81.30482	1778286.585733	2445422.104058	280.799948	0.001355	0.235602	5.671869
2020-11-19	NL-FL	77.264022	1760347.452899	2450200.248551	281.71423	0.001555	1.973913	6.918068
2020-11-19	NL-FR	75.642617	2065334.342346	2447584.624376	281.504642	0.001212	0.8802	8.278903
2020-11-19	NL-GE	81.022795	1157374.7783	2447716.625513	281.438621	0.001804	0.878249	4.667185
2020-11-19	NL-GR	78.144336	1988863.960635	2445129.968232	281.105707	0.001323	0.0	7.206308
2020-11-19	NL-LI	82.395025	1451416.659007	2437374.116912	281.544621	0.002044	0.894118	4.574878
2020-11-19	NL-NB	81.343715	968051.152634	2451860.540634	281.528917	0.001942	0.837466	4.492556
2020-11-19	NL-NH	74.315094	1903113.48683	2451541.53592	281.970372	0.00171	1.873563	8.265653
2020-11-19	NL-OV	80.150517	1469344.654309	2446253.597695	281.260345	0.001499	0.370741	5.034369
2020-11-19	NL-UT	79.815595	1468649.145197	2452286.970524	281.56661	0.002575	1.729258	5.201692
2020-11-19	NL-ZE	77.378876	1476462.720365	2457682.256839	282.333308	0.003904	0.775076	7.492515
2020-11-19	NL-ZH	77.31767	1500912.423265	2455039.700108	282.077017	0.00303	1.646421	6.904167
2020-11-19	SE-AB	76.83022	862677.270886	2375756.02162	278.788017	0.002288	0.0	7.60933
2020-11-19	SE-AC	85.71395	32835.975843	2249357.655573	269.217638	0.006069	0.0	3.943424
2020-11-19	SE-BD	72.345892	2340.988886	2231169.061818	268.865149	0.001631	0.0	4.608633
2020-11-19	SE-C	76.873405	365176.786071	2370783.379332	277.774973	0.002794	0.0	6.868361
2020-11-19	SE-D	73.533668	661184.618365	2375209.496256	278.683527	0.001864	0.0	7.32094
2020-11-19	SE-E	73.654003	920709.097026	2363606.255721	278.545679	0.00113	0.0	7.335132
2020-11-19	SE-F	82.59293	874517.449751	2339344.649064	277.74046	0.002237	0.0	6.347847
2020-11-19	SE-G	86.576545	1146219.176306	2358141.031805	278.402977	0.002553	0.0	5.645756
2020-11-19	SE-H	76.76038	1612679.963867	2377843.496852	279.60532	0.000377	0.0	6.724509
2020-11-19	SE-I	74.492107	1471412.814935	2394621.374768	280.942013	0.001648	0.0	10.130952
2020-11-19	SE-K	83.109658	1552816.247018	2390285.043738	280.090723	0.001695	0.0	6.945924
2020-11-19	SE-M	77.991922	1505306.805423	2395395.209923	280.304659	0.002752	0.0	7.572261
2020-11-19	SE-N	78.062235	1223741.066608	2382038.144666	279.321524	0.005461	0.0	7.443059
2020-11-19	SE-O	72.920881	573011.543344	2364449.488098	278.13593	0.003948	0.0	7.983042
2020-11-19	SE-S	76.765462	177949.94595	2328394.353976	275.783414	0.005433	0.0	6.633524
2020-11-19	SE-T	78.647134	189429.859033	2346426.895446	276.870681	0.003665	0.0	6.447218
2020-11-19	SE-U	75.70239	212860.251923	2359902.095726	277.192806	0.003273	0.0	6.372771
2020-11-19	SE-W	81.67043	107637.339117	2270231.662283	273.067802	0.008526	0.0	5.577347
2020-11-19	SE-X	77.169874	46100.972094	2315662.038303	274.835377	0.008305	0.0	5.396803
2020-11-19	SE-Y	85.737824	27189.175037	2299511.63018	272.012813	0.011713	0.0	3.939642
2020-11-19	SE-Z	86.896418	168596.809865	2227475.965404	269.524319	0.008674	0.0	4.478956
2020-11-20	DE-BB	85.751818	2142832.978848	2453915.486505	275.804763	0.000324	1.39066	3.448226
2020-11-20	DE-BE	83.509586	2281630.622378	2458838.456294	276.260285	0.00023	1.888112	3.894318
2020-11-20	DE-BW	83.367912	2113689.229634	2341640.234631	276.012494	0.001548	3.937139	2.103366
2020-11-20	DE-BY	85.347694	2706768.437574	2326473.13019	275.231753	0.001848	2.94147	2.236042
2020-11-20	DE-HB	88.551975	1945583.549679	2471187.419872	277.72928	0.002179	0.794872	3.849092
